,0,100recon _recon 10recon _recon 1000,100recon _recon 20recon _recon 1000,200recon _recon 10recon _recon 1000,200recon _recon 20recon _recon 1000
11085,GATC,0.6857566,0.77295536,0.7278816,6.596782
11086,SRSF9,0.6886485,6.657838,0.72844803,0.7599798
11087,DYNLL1,0.69747984,1.2380437,0.74879926,0.83847433
11088,COQ5,0.67547256,0.7271573,0.6975336,6.163094
11089,RNF10,0.6966536,0.8536149,0.84431756,0.87310916
11090,POP5,0.6649234,0.7131531,0.68619597,5.818002
11091,CABP1,0.59966016,0.62405294,0.6130108,0.6222515
11092,MLEC,0.69711304,0.7819147,0.7877437,0.8584489
11093,UNC119B,0.6854869,0.73206216,0.7302458,6.5845237
11094,ACADS,0.6838954,0.7354755,0.7193016,0.74818385
11095,SPPL3,0.6929915,0.7558246,0.7484453,4.0961475
11096,HNF1A,0.26593527,1.151588,0.3603749,0.44506904
11097,C12orf43,0.66352147,0.7344474,0.687909,0.80589277
11098,OASL,0.55883336,3.7889857,0.56917113,0.5925211
11099,P2RX7,0.6538033,3.9162648,0.67042744,0.69939804
11100,P2RX4,0.6672984,0.765403,0.69103324,2.2465694
11101,CAMKK2,0.69595504,0.7902948,0.76451933,0.8411619
11102,ANAPC5,0.69755274,0.9029736,0.7852533,0.93533653
11103,RNF34,0.67798734,0.7351682,0.70446795,6.2568765
11104,KDM2B,0.6813447,0.7264842,0.710068,0.7648889
11105,ORAI1,0.6686115,0.71648157,0.6919668,0.7293921
11106,MORN3,0.5464461,2.05865,0.5557883,0.5829397
11107,TMEM120B,0.67909133,0.7455737,0.70914775,6.312471
11108,RHOF,0.57879674,0.6099628,0.58984274,0.6333053
11109,SETD1B,0.69456565,0.7697861,0.7496047,0.78737235
11110,HPD,0.5425844,3.5745785,0.55225396,3.5740309
11111,PSMD9,0.6845422,0.739023,0.7258411,6.5415096
11112,WDR66,0.6015442,4.440682,0.61483645,3.7860289
11113,BCL7A,0.66799253,5.872416,0.68756795,0.74292964
11114,MLXIP,0.6976373,0.82989717,0.83763105,0.86199355
11115,LRRC43,0.49426302,3.0065737,0.50256836,0.5264294
11116,B3GNT4,0.4934206,2.9967418,0.50249946,2.9982738
11117,DIABLO,0.66391087,0.71501166,0.686048,0.71240354
11118,VPS33A,0.67730546,0.7248173,0.7072737,0.7857669
11119,CLIP1,0.6978041,7.6997366,0.78026885,0.80511665
11120,ZCCHC8,0.682824,6.4485254,0.7190433,0.75745845
11121,RSRC2,0.69560933,7.320466,0.76982826,0.7966206
11122,KNTC1,0.6643662,0.7040915,0.6829367,5.7993703
11123,HCAR2,0.533924,0.5617933,0.54186356,0.5651729
11124,HCAR3,0.40165123,0.47351938,0.40664217,1.0600735
11125,HCAR1,0.484621,0.5238664,0.49292782,0.4963379
11126,DENR,0.6887635,0.75413877,0.74471027,0.7789581
11127,CCDC62,0.498237,3.050733,0.50716835,1.1701938
11128,HIP1R,0.6951616,0.7699529,7.2326508,0.77895296
11129,VPS37B,0.68474346,0.94139415,0.7259428,0.9749629
11130,ABCB9,0.6593301,5.654958,0.680113,5.655471
11131,OGFOD2,0.65123665,5.447555,0.6694964,5.4485087
11132,ARL6IP4,0.697205,0.7758738,0.792107,0.79530185
11133,PITPNM2,0.6892394,0.74414164,0.7438295,1.0935147
11134,MPHOSPH9,0.659645,0.70197564,0.6799323,0.71524227
11135,C12orf65,0.66911507,5.943524,0.6887533,1.72006
11136,CDK2AP1,0.6867203,0.7398007,0.74695647,0.82736766
11137,SBNO1,0.6916055,0.7629254,0.7611356,0.7844668
11138,RILPL2,0.67783177,6.246003,0.7015356,6.2469673
11139,SNRNP35,0.67298883,6.083187,0.69975406,0.8010946
11140,RILPL1,0.6656863,0.7618013,0.68274665,0.7513044
11141,TMED2,0.6974968,0.78047246,0.8078469,0.9004451
11142,DDX55,0.6727917,0.73925215,0.69698685,6.0429225
11143,EIF2B1,0.6911841,6.9219546,0.7359892,0.7851383
11144,GTF2H3,0.67201114,0.718524,0.6985359,1.1172158
11145,TCTN2,0.64825666,0.6744153,0.66578066,0.6894772
11146,ATP6V0A2,0.67856973,0.7221126,0.7039308,6.285899
11147,DNAH10,0.53317934,0.5617467,3.4554784,1.8629786
11148,CCDC92,0.69528794,0.75718105,0.7772595,7.144904
11149,DNAH10OS,0.59941316,2.5595543,0.6135215,0.6325756
11150,ZNF664,0.69702506,0.79671013,0.78134125,1.44972
11151,NCOR2,0.6986755,0.8236644,0.8075903,1.0464483
11152,SCARB1,0.6880039,0.76142657,0.7196672,0.81288964
11153,UBC,0.6839168,0.81441504,0.8788162,0.87397105
11154,DHX37,0.67734396,0.7261268,0.70287937,0.73554325
11155,BRI3BP,0.653672,0.6841995,0.6703543,0.71168697
11156,AACS,0.6822083,0.73492527,0.7089954,5.63878
11157,TMEM132B,0.61148053,1.7611227,0.6249756,3.619367
11158,TMEM132C,0.61985886,4.7684226,0.63253725,2.1697416
11159,SLC15A4,0.6844728,0.73228794,0.7093004,0.76921487
11160,GLT1D1,0.5802226,0.6141778,0.5920724,0.6686113
11161,TMEM132D,0.3901553,0.40891507,0.3953233,2.023899
11162,FZD10,0.53603387,3.4954402,0.5446114,3.4925628
11163,PIWIL1,0.26293802,1.1302449,0.27010754,1.1323534
11164,RIMBP2,0.5757528,4.029487,0.5872415,0.599281
11165,STX2,0.68164605,0.95281506,0.7378473,6.41598
11166,RAN,0.69798064,0.82846993,0.8022707,0.83187735
11167,SFSWAP,0.6947906,0.8591376,0.7537025,0.7990776
11168,MMP17,0.6379107,0.6909068,0.6532746,1.4002821
11169,ULK1,0.69787455,0.78420943,0.77515584,0.8813806
11170,PUS1,0.6690946,0.70512736,0.69210696,0.82266784
11171,EP400,0.6955539,0.78148496,0.7577107,0.886529
11172,EP400NL,0.67847395,4.3684473,0.6996289,0.8296146
11173,DDX51,0.6870404,0.7436945,0.7311632,0.77361774
11174,NOC4L,0.6708964,0.7097378,0.6929909,6.008694
11175,GALNT9,0.5265335,2.3789563,0.53695846,0.5515685
11176,FBRSL1,0.695944,0.80475026,0.76973194,0.8717439
11177,LRCOL1,0.40125048,0.5846006,0.40808436,2.1255534
11178,P2RX2,0.39102525,2.0365727,0.40067017,1.476462
11179,POLE,0.69075406,0.8336658,0.75303483,0.7958355
11180,PXMP2,0.6601113,1.8486295,0.6777208,5.033411
11181,PGAM5,0.6790969,0.8156776,0.7153122,0.7376922
11182,ANKLE2,0.6963808,0.7999484,0.7976494,7.2933645
11183,GOLGA3,0.6966477,0.7765083,0.77780193,0.804701
11184,CHFR,0.68669033,0.74551415,0.7221799,6.66007
11185,ZNF605,0.67554635,0.7704735,0.7036462,0.77663904
11186,ZNF26,0.67052484,5.992272,0.69084626,0.72789574
11187,ZNF84,0.68606436,6.6240697,0.72514135,0.74199253
11188,ZNF140,0.6586615,0.80465823,0.67698246,5.638731
11189,ZNF891,0.6446546,5.285998,0.660824,5.28702
11190,ZNF10,0.66920537,0.711018,0.6925426,5.952287
11191,ZNF268,0.66496974,0.73870414,0.6808146,5.8026767
11192,ANHX,0.10784711,0.33312568,0.13913746,0.33322558
11193,TUBA3C,0.22522807,0.9092851,0.2300987,0.9066031
11194,TPTE2,0.36761165,1.8472705,0.39906955,0.51241803
11195,MPHOSPH8,0.69640845,0.7680845,0.7849205,3.3356876
11196,PSPC1,0.68400687,0.74526477,0.7274756,0.76806045
11197,ZMYM5,0.6688938,0.7181948,0.68742305,0.7291048
11198,ZMYM2,0.6965959,0.8249867,0.8035746,7.409754
11199,GJA3,0.38868222,2.0222404,0.39807388,2.0172815
11200,GJB2,0.5787263,0.5962003,0.588806,0.6108381
11201,GJB6,0.52213895,1.0017495,0.53041667,0.737399
11202,CRYL1,0.68450147,0.7433183,0.7222678,0.7954738
11203,IFT88,0.66362643,0.6963436,0.6844471,0.7243712
11204,IL17D,0.62786275,1.3558166,0.64408094,0.9423437
11205,XPO4,0.6837922,6.5030727,0.7099957,5.6462474
11206,LATS2,0.68573684,6.5907702,0.7279151,0.77321184
11207,SAP18,0.6973045,0.7729053,0.79905343,0.80658937
11208,SKA3,0.46456236,2.337183,0.471369,2.699738
11209,MRPL57,0.6824169,0.74552137,0.7218647,2.3105793
11210,ZDHHC20,0.69004273,0.76239896,0.7396488,0.7743144
11211,MICU2,0.68703234,0.751436,0.7232193,0.8088753
11212,FGF9,0.55791736,3.782333,0.5676786,0.7562182
11213,SGCG,0.54050004,2.8675451,0.54877985,3.5455987
11214,SACS,0.68568397,0.7443613,0.7238677,0.7573631
11215,TNFRSF19,0.6470712,5.3469167,0.66201174,0.6893122
11216,MIPEP,0.66114163,0.71906704,0.68135464,4.741284
11217,C1QTNF9B,0.38427347,1.9790791,0.3956165,1.9837824
11218,SPATA13,0.68945783,0.81142426,0.72974485,0.7797398
11219,SPATA13,0.2485041,1.0451187,0.29203704,0.95674133
11220,C1QTNF9,0.42729935,2.3510447,0.4364425,2.349261
11221,PARP4,0.69131255,0.76887584,0.7270329,6.721426
11222,ATP12A,0.3173385,1.1335866,1.4817262,1.4844702
11223,RNF17,0.25910068,1.1065829,0.27008662,0.67322385
11224,CENPJ,0.66104376,0.72390205,0.6808015,0.73806053
11225,PABPC3,0.46685186,2.7216017,0.47356737,0.4859254
11226,AMER2,0.47672135,2.8252192,0.48405558,2.827457
11227,MTMR6,0.6865906,0.7440142,0.71861196,0.76548976
11228,ATP8A2,0.55789256,3.7821355,0.56814694,0.6410458
11229,SHISA2,0.50298274,1.601226,0.5149246,3.1014173
11230,RNF6,0.6828114,6.451086,0.71080667,6.4507966
11231,CDK8,0.66644764,5.8625026,0.68605,0.7137215
11232,WASF3,0.68386054,6.51663,0.71846426,0.78541195
11233,GPR12,0.46007335,1.6511322,0.4668695,2.6528428
11234,USP12,0.69131,0.78469247,0.7566261,6.920731
11235,RPL21,0.6894576,0.8147206,0.8556709,0.85219693
11236,RASL11A,0.65573704,5.558731,0.6754881,0.81018853
11237,GTF3A,0.6943028,0.78341347,0.75994927,0.8203876
11238,MTIF3,0.6854087,0.7486319,0.72083783,0.76274335
11239,LNX2,0.6631085,3.846125,0.68392634,0.7921908
11240,POLR1D,0.69621414,0.7749287,0.7630848,7.2605643
11241,GSX1,0.11031634,0.35157737,0.1302851,0.3505207
11242,PDX1,0.1308814,0.43875062,0.435276,0.36527818
11243,ATP5EP2,0.39408058,1.41879,0.39940917,2.059925
11244,CDX2,0.21644698,0.86687475,0.22509962,0.83776903
11245,URAD,0.16969608,0.6191587,0.18031831,0.6255324
11246,FLT3,0.5158193,3.2450345,0.5256233,3.2490053
11247,PAN3,0.69149834,0.7528597,0.7436942,0.7821592
11248,FLT1,0.6924642,0.7642765,0.75339776,6.961044
11249,POMP,0.6945197,0.80970174,0.7528076,0.77062744
11250,SLC46A3,0.67194414,3.3752804,0.69345325,0.7479887
11251,MTUS2,0.5755077,0.59618527,0.585716,0.6437529
11252,SLC7A1,0.688388,0.8140085,0.7288577,6.746737
11253,UBL3,0.6944478,0.80909896,0.75179577,0.8086569
11254,KATNAL1,0.6755681,0.71747136,0.70612925,0.73649967
11255,HMGB1,0.6962496,0.8126693,0.8134538,0.87888205
11256,USPL1,0.68209887,0.7302335,0.7165512,6.439392
11257,ALOX5AP,0.6422812,5.2139773,0.65871596,5.2206554
11258,MEDAG,0.6578529,5.605645,0.67217433,0.8603104
11259,TEX26,0.33230412,1.5911335,1.584075,0.42590588
11260,HSPH1,0.6956755,0.8875167,0.7946821,1.40959
11261,RXFP2,0.24925624,1.0466964,1.0482932,0.5500373
11262,FRY,0.6918203,6.969928,0.7614438,0.7852335
11263,ZAR1L,0.13707107,0.46420616,0.46403027,0.39109832
11264,BRCA2,0.56785434,0.6067107,0.57766485,0.5967605
11265,N4BP2L1,0.68080705,0.74373317,0.7277319,6.378886
11266,N4BP2L2,0.6968578,0.77523804,0.7968184,6.2052474
11267,PDS5B,0.6883967,0.733122,0.7231431,0.96817833
11268,KL,0.5961928,0.6236852,0.60542196,0.6563618
11269,STARD13,0.6843673,6.5365744,0.71581197,6.538454
11270,RFC3,0.63990396,1.8798422,0.65796924,5.1687794
11271,NBEA,0.6709557,6.0153255,0.6904349,6.015541
11272,MAB21L1,0.5583563,3.7862413,0.566197,0.58440465
11273,DCLK1,0.674966,0.72025156,0.6966867,0.7367058
11274,SOHLH2,0.43581545,2.4256926,0.44563633,2.4248426
11275,CCDC169,0.47452947,1.7568834,0.4822047,0.49723005
11276,SPG20,0.6954795,0.7535088,0.74493986,7.2173486
11277,CCNA1,0.5146102,3.2328062,0.5217674,0.5301912
11278,SERTM1,0.45419395,2.6005235,0.4609821,0.47017637
11279,RFXAP,0.6387219,5.1509666,0.65471613,0.7572865
11280,SMAD9,0.6713444,6.0102973,0.6919499,6.0127773
11281,ALG5,0.6751014,0.7229302,0.6913342,6.055408
11282,EXOSC8,0.66876745,0.73306084,0.6884143,5.9335265
11283,SUPT20H,0.6884515,6.7528286,0.755677,0.7634573
11284,CSNK1A1L,0.2694816,1.1664222,1.1651129,1.1653304
11285,POSTN,0.67111075,0.71348566,0.68951464,0.8287623
11286,TRPC4,0.54167885,0.6001632,0.55156773,3.569644
11287,UFM1,0.69417185,0.8130129,0.7599131,0.7949342
11288,FREM2,0.5497687,2.6698878,0.5584643,3.6509006
11289,STOML3,0.16897261,0.61401534,0.18887094,0.60781175
11290,PROSER1,0.68758684,0.7420262,0.72728145,6.683513
11291,NHLRC3,0.67927575,0.7351196,0.71117145,6.3228483
11292,LHFP,0.69420815,0.76334965,0.74089485,7.100292
11293,COG6,0.6741911,0.7983713,0.6971136,5.0810814
11294,FOXO1,0.69304985,0.76547736,0.78014284,0.84732735
11295,MRPS31,0.66465306,5.8136373,0.6858861,0.7136168
11296,SLC25A15,0.594524,0.6166477,0.6069264,4.3241024
11297,ELF1,0.6929622,0.7837702,0.7385635,0.80564576
11298,WBP4,0.67578834,0.7231825,0.70324117,0.82793623
11299,KBTBD6,0.65855354,5.6327767,0.67808986,0.71857333
11300,KBTBD7,0.6409247,0.6794312,0.6561782,0.6934356
11301,MTRF1,0.65301454,5.4748325,0.6708,0.7011287
11302,NAA16,0.67584145,0.75806695,0.7004745,0.8937697
11303,RGCC,0.68698883,0.7497476,0.72264934,6.64333
11304,VWA8,0.67902935,0.7489268,0.7079962,6.3111496
11305,DGKH,0.6854836,0.73569477,0.7159988,0.8256138
11306,AKAP11,0.69418883,0.7521274,0.7508368,7.1761136
11307,TNFSF11,0.26424277,1.1337808,0.30988058,1.1401646
11308,FAM216B,0.26607853,0.30578557,0.28929973,1.1479241
11309,EPSTI1,0.6355024,0.6914253,0.6513543,5.078185
11310,DNAJC15,0.68532956,0.73597974,0.7277242,0.78383255
11311,ENOX1,0.60284877,4.4598246,0.6145308,0.62550414
11312,CCDC122,0.5947528,4.3189764,0.60521054,0.631515
11313,LACC1,0.65254617,4.429176,0.6729408,0.71297765
11314,SMIM2,0.1804317,0.6712502,0.18515317,0.67077583
11315,SERP2,0.6217114,0.6516717,0.6359536,1.0023127
11316,TSC22D1,0.6959484,0.8332369,0.855473,2.543862
11317,NUFIP1,0.6404879,5.1852937,0.65470093,0.69437355
11318,GPALPP1,0.6751664,0.72721976,0.70669645,6.1651287
11319,GTF2F2,0.6770886,0.729872,0.70067096,0.7377136
11320,KCTD4,0.42667237,2.3447008,2.3434107,1.4137403
11321,TPT1,0.6648836,0.84401697,0.84666497,0.9424308
11322,SLC25A30,0.6716587,0.72953904,0.69283354,1.0356073
11323,COG3,0.6865155,0.7560366,0.71951157,1.0790007
11324,ERICH6B,0.43286812,2.3982346,0.43952894,2.3989096
11325,SPERT,0.18691403,0.7053763,0.20898591,0.7038293
11326,SIAH3,0.37347344,0.70537835,0.38332233,1.896585
11327,ZC3H13,0.6954391,0.79043967,0.7602623,7.2724524
11328,CPB2,0.29960242,1.3589041,0.30271533,1.3634787
11329,LCP1,0.6850006,0.764585,0.7210634,0.7681205
11330,LRRC63,0.3766906,1.8409326,0.38791126,0.43758407
11331,LRCH1,0.683961,0.74965465,0.7214644,0.7833683
11332,ESD,0.6962007,7.3472767,0.76865315,0.88104504
11333,HTR2A,0.5117559,3.2051098,0.51964927,3.2049606
11334,SUCLA2,0.6888139,0.7604151,0.7732243,0.77821
11335,NUDT15,0.6620949,0.7147949,0.67953515,0.71538824
11336,MED4,0.681511,6.41437,0.7174697,6.4144726
11337,ITM2B,0.6875396,0.8502438,0.8290175,0.860759
11338,RB1,0.6867206,0.7538492,0.72363263,0.7847609
11339,LPAR6,0.6801877,0.7311282,0.71061546,0.74339664
11340,RCBTB2,0.67610526,0.74057364,0.702432,5.5587273
11341,CYSLTR2,0.55119795,0.57239807,0.56081134,0.5830827
11342,FNDC3A,0.6948888,0.7696105,0.75762844,0.82526046
11343,MLNR,0.21058969,0.8317843,0.21148086,0.82987165
11344,CDADC1,0.6604341,0.7012364,0.68162376,0.74387854
11345,CAB39L,0.6863644,0.7434351,0.74369067,0.7722056
11346,SETDB2,0.6716592,5.93477,0.6942311,6.0312467
11347,PHF11,0.68519455,0.7446218,0.7175803,0.7380469
11348,RCBTB1,0.6837515,6.501414,0.7117549,6.501741
11349,ARL11,0.5151138,2.467935,0.5264433,0.58394307
11350,EBPL,0.66554046,4.1272774,0.68640405,5.8261867
11351,KPNA3,0.6900581,6.6257215,0.7354167,0.8124399
11352,SPRYD7,0.6671622,0.7278614,0.6877628,1.0239296
11353,TRIM13,0.68205047,0.75615764,0.71518546,6.424078
11354,KCNRG,0.42907584,2.3623028,0.43555552,2.3646114
11355,DLEU1,0.5627293,3.8474088,0.57359165,1.9480627
11356,DLEU7,0.44918495,2.5473833,0.45604557,2.5473623
11357,RNASEH2B,0.6740742,0.73563236,0.6975058,6.076835
11358,FAM124A,0.63748735,3.2829304,0.651943,0.75813
11359,SERPINE3,0.36791325,1.007499,0.3768047,1.8559155
11360,INTS6,0.68604326,0.7452329,0.71731025,0.8168017
11361,WDFY2,0.6891734,0.7402202,0.7401619,0.76894534
11362,DHRS12,0.6664764,0.7009006,0.6872681,5.824022
11363,CCDC70,0.14814955,0.5158609,0.18623716,0.36632457
11364,ATP7B,0.65187085,0.70789725,0.66945165,0.68196285
11365,ALG11,0.61411124,4.6603494,0.62758625,1.7112068
11366,UTP14C,0.67316633,6.089073,0.7008734,0.71716976
11367,NEK5,0.55403924,0.61872333,0.56332755,3.727704
11368,NEK3,0.66725117,0.73448366,0.686434,5.883022
11369,THSD1,0.6445885,3.2097144,0.6602384,2.7059417
11370,VPS36,0.6925735,1.7349508,0.73168683,0.8042395
11371,CKAP2,0.64893395,0.6899347,0.6639566,0.70947766
11372,HNRNPA1L2,0.6424877,5.238395,0.6619656,1.2592801
11373,SUGT1,0.6905992,0.7871228,0.74317145,0.84563386
11374,PCDH8,0.40400603,2.1458883,0.4125675,2.1434932
11375,OLFM4,0.5492355,1.8159273,0.55955744,0.95137095
11376,PCDH17,0.62887865,0.6494949,0.64314497,0.76668286
11377,DIAPH3,0.5285218,0.5844983,0.53848845,3.401668
11378,TDRD3,0.67019486,0.7152485,0.6920474,0.7377022
11379,PCDH20,0.5710597,3.2620287,0.58220565,0.6153129
11380,PCDH9,0.65750784,5.604817,0.6753451,0.7079746
11381,KLHL1,0.24953331,1.0495222,0.29095453,1.0498439
11382,DACH1,0.6156348,4.689246,0.62808377,4.6865706
11383,MZT1,0.6601209,5.6795335,0.67723876,0.71227956
11384,BORA,0.5742476,4.0042377,0.58490497,4.006178
11385,DIS3,0.68850625,0.92748904,0.73125666,6.7467365
11386,PIBF1,0.66522074,3.2713156,0.6852764,0.7507326
11387,KLF5,0.6712882,0.8132312,0.6946935,0.73102516
11388,KLF12,0.67493355,6.147346,0.70168567,0.73975277
11389,TBC1D4,0.6899327,0.8068459,0.7344786,0.8003549
11390,COMMD6,0.6897473,0.7578543,0.7354724,6.8251634
11391,UCHL3,0.6605308,5.6909733,0.6795993,0.8712119
11392,LMO7,0.69107854,0.7498669,0.7548452,0.7771228
11393,LMO7DN,0.33028343,1.5734307,0.33913904,1.5752263
11394,KCTD12,0.69685775,0.75948024,0.77141404,0.78823113
11395,CLN5,0.66967285,5.9722733,0.6900169,2.0921984
11396,FBXL3,0.69101787,0.7456949,0.7717959,0.79007876
11397,MYCBP2,0.697273,0.8248414,0.7578137,0.8042817
11398,SCEL,0.5333496,3.4617202,0.54065865,3.461988
11399,SLAIN1,0.6439622,0.6783481,0.65991926,0.7206278
11400,EDNRB,0.6829853,0.72902465,0.70903254,0.7500594
11401,POU4F1,0.27572623,1.2082573,0.31513727,0.32160267
11402,RNF219,0.6416361,0.7269559,0.65739596,2.8464253
11403,RBM26,0.6953088,0.7580786,0.75277096,7.2429776
11404,NDFIP2,0.6816857,0.72966915,0.70755935,0.7584695
11405,SPRY2,0.68930817,0.7530177,0.7374907,6.8032084
11406,SLITRK1,0.36615935,1.8415216,1.8376287,0.38706404
11407,SLITRK6,0.5077452,1.7239964,0.5179299,0.52944523
11408,SLITRK5,0.58199877,0.604261,0.59395707,0.65240735
11409,GPC5,0.45126212,2.57379,0.46108177,2.5725036
11410,GPC6,0.6374423,0.6725514,0.651453,5.1299033
11411,DCT,0.5457416,0.56181175,0.55478,0.58423615
11412,TGDS,0.64899975,5.3856792,0.6642237,0.68338156
11413,GPR180,0.66238713,0.70849967,0.6850426,0.71024436
11414,SOX21,0.4229678,2.3105476,0.42851174,2.3100438
11415,ABCC4,0.6536262,5.4890304,0.6700481,0.7003648
11416,CLDN10,0.507338,3.1547656,0.516823,0.52577806
11417,DZIP1,0.6726539,0.83817685,0.69790584,0.7269425
11418,DNAJC3,0.69249517,0.7865272,0.7263364,7.0039334
11419,UGGT2,0.6747919,6.139169,0.6973213,1.7801372
11420,HS6ST3,0.5883595,0.6248736,0.5998958,0.61029696
11421,OXGR1,0.46117952,0.48149416,0.46784863,0.81594914
11422,MBNL2,0.6953733,0.9400871,0.7448012,1.9955521
11423,RAP2A,0.68759817,0.7527755,0.7152737,3.3401325
11424,IPO5,0.69786197,0.8674846,0.78838,0.8317509
11425,FARP1,0.6895253,6.8078494,0.7266152,0.82209086
11426,RNF113B,0.18591517,0.70025015,0.20568193,0.43365607
11427,STK24,0.6921087,0.75460565,0.7370137,6.9718924
11428,SLC15A1,0.41094193,2.2068992,0.41565505,2.2093148
11429,DOCK9,0.6966449,2.786899,0.7849518,0.84223425
11430,UBAC2,0.6917692,0.8219487,0.7304784,0.79594123
11431,GPR18,0.4183392,0.44372788,0.42342517,0.4323984
11432,GPR183,0.63017297,0.65696,0.64326686,0.67133176
11433,TM9SF2,0.6977725,0.80506754,0.7901521,0.8025896
11434,CLYBL,0.6468003,5.3405924,0.66396874,0.700162
11435,ZIC5,0.29296315,0.36462224,0.31656134,0.425622
11436,ZIC2,0.3910982,0.48771566,0.39930284,0.45225456
11437,PCCA,0.67374325,6.0959682,0.69644564,6.0967283
11438,GGACT,0.59804904,0.64028215,0.6090673,4.381836
11439,TMTC4,0.6630153,0.7057097,0.6838289,0.71000135
11440,NALCN,0.6006602,0.62151027,0.6130178,0.6634844
11441,ITGBL1,0.5996473,4.396372,0.60899997,0.624583
11442,FGF14,0.58946514,3.3646579,0.5997899,4.2367578
11443,TPP2,0.69192404,0.769412,0.7395551,0.7722636
11444,METTL21C,0.17816944,0.65963596,0.1879113,0.66000026
11445,CCDC168,0.39551437,0.5318407,0.4044533,0.43927372
11446,TEX30,0.6290761,4.252045,0.64336354,0.67169714
11447,KDELC1,0.61399543,4.65459,0.6274693,0.65407825
11448,BIVM,0.66715664,5.8865747,0.68699926,0.72663414
11449,ERCC5,0.58973414,4.2459807,0.60044444,4.2479796
11450,SLC10A2,0.13897444,0.47390187,0.15350038,0.47294632
11451,EFNB2,0.6823787,6.433052,0.71250415,6.432903
11452,ARGLU1,0.6985152,0.7869863,0.7960032,0.84996295
11453,FAM155A,0.5513126,3.690797,0.5604851,2.5473678
11454,LIG4,0.6682966,0.71512806,0.68895316,5.92447
11455,ABHD13,0.66947216,0.7148184,0.69016576,0.7273358
11456,TNFSF13B,0.6093863,4.5721536,0.62251484,0.6470687
11457,MYO16,0.55331224,3.7183332,0.5637049,3.717913
11458,IRS2,0.6945734,0.75137955,0.7567121,0.8518095
11459,COL4A1,0.69805163,0.79034775,0.80201995,0.97381306
11460,COL4A2,0.69687104,0.83374953,0.8418494,0.9610071
11461,RAB20,0.6592969,0.70404065,0.6767084,3.986473
11462,CARS2,0.6895165,0.7517041,0.72777367,0.7900999
11463,ING1,0.6702516,0.78671163,0.6999371,5.9765763
11464,ANKRD10,0.6972523,0.7746351,0.8001396,0.8280928
11465,ARHGEF7,0.6975407,0.7790121,0.7964364,7.673528
11466,TEX29,0.493755,2.4006314,2.9992685,3.0030627
11467,SOX1,0.30062973,0.38343924,0.30366683,1.3709531
11468,SPACA7,0.096913666,0.29697633,0.12771682,0.29718614
11469,TUBGCP3,0.6835234,0.7534415,0.7274002,0.7847526
11470,ATP11A,0.6920202,0.7517507,0.7542894,5.7870593
11471,MCF2L,0.6929016,0.7689891,0.77551377,0.76909393
11472,F7,2.5171778,2.5186071,0.4534966,1.7368846
11473,F10,0.6316993,5.0047717,0.6450247,0.656749
11474,PROZ,0.3982638,2.101835,0.40590793,2.1031866
11475,PCID2,0.6899521,0.7543801,0.7261807,0.77004874
11476,CUL4A,0.69709706,0.7678217,0.7787159,0.886089
11477,LAMP1,0.69665277,0.81513286,0.827219,0.96357167
11478,GRTP1,0.6361416,0.6770797,0.6513828,0.6679237
11479,ADPRHL1,0.6512032,5.450487,0.66943085,0.7122952
11480,DCUN1D2,0.6765332,6.2075934,6.205007,0.7343104
11481,TMCO3,0.690822,0.7868204,0.7384262,6.9234457
11482,TFDP1,0.6916696,0.7769338,0.7441389,0.7977467
11483,ATP4B,0.28858656,0.6121496,0.33506352,0.69236255
11484,GRK1,0.29345238,1.3214638,0.29604864,1.3201092
11485,TMEM255B,0.6607145,5.68859,0.67958665,0.7179527
11486,GAS6,0.6974636,0.78781766,0.82340187,0.80771804
11487,RASA3,0.6906396,0.76344365,0.7340377,0.76835334
11488,CDC16,0.69417435,0.7620996,0.7545478,0.8578175
11489,UPF3A,0.6908976,6.913521,0.7384994,0.7643831
11490,CHAMP1,0.66953015,5.449887,0.6928599,5.9610233
11491,POTEG,0.21664523,0.2868652,0.22347519,0.36649224
11492,TTC5,0.65458167,0.6954227,0.67225385,5.53095
11493,CCNB1IP1,0.6864038,0.7322064,0.7289345,0.83841306
11494,PARP2,0.6792891,0.76941943,0.70582676,0.7635669
11495,TEP1,0.6904869,0.8060734,0.74184585,0.8333364
11496,KLHL33,0.5483114,0.57158136,0.55780375,2.2213492
11497,OSGEP,0.6775903,0.71796614,0.7024314,0.7657834
11498,APEX1,0.69589746,0.7894609,0.7703049,1.0689715
11499,TMEM55B,0.6867479,0.7876685,0.7263303,6.670238
11500,PNP,0.6709726,0.76591355,0.69248784,0.71913815
11501,RNASE4,0.681885,6.415376,0.71497154,0.88439316
11502,ANG,0.61575013,0.65504164,0.62626684,4.680445
11503,RNASE6,0.61166006,4.6135597,0.6243351,0.6555755
11504,RNASE1,0.69534415,0.8028439,0.7768921,0.81003493
11505,RNASE3,0.33136553,1.5780791,0.34642848,1.5762117
11506,RNASE2,0.49348533,0.52441543,0.5048028,0.5293957
11507,METTL17,0.69020504,6.831905,0.7308727,0.82260203
11508,SLC39A2,0.38623473,1.9955946,0.3897854,1.9982986
11509,NDRG2,0.6951896,0.8334653,0.82850146,1.9903978
11510,TPPP2,0.34414154,1.677151,1.67266,0.79964596
11511,RNASE13,0.2853152,0.36037934,0.29763073,0.553445
11512,RNASE7,0.35910404,0.80882126,0.3657301,1.7902118
11513,ARHGEF40,0.6947846,0.79166764,0.7789204,1.1176782
